timestamp,x,y,z,v,com,azi,ele,snr,noise
0,-0.00681345583871007,0.04307052865624428,0.0,0.0,0.043606119056783896,-8.989299004357685,0.0,253,850
1,-0.025891132652759552,0.035087645053863525,0.0,0.0,0.04360611867007548,-36.42357318166456,0.0,253,850
2,0.7494801878929138,0.7916520833969116,0.0,0.0,1.0901530044863739,43.4325364126238,0.0,188,840
3,-1.0220184326171875,0.37935712933540344,0.0,0.0,1.090152974672312,-69.63586812203778,0.0,188,840
4,-0.058595720678567886,1.8741472959518433,0.0,0.0,1.875063077713773,-1.7907846460897747,0.0,162,834
5,-3.337230682373047,0.8544659614562988,0.0,0.0,3.4448832645910525,-75.63848985122301,0.0,230,872
6,-5.845945358276367,2.1699228286743164,0.0,0.0,6.23567496060811,-69.63586745707221,0.0,206,751
7,4.524134635925293,5.650642395019531,0.0,0.0,7.238615453273571,38.68218727085836,0.0,212,685
