timestamp,x,y,z,v,com,azi,ele,snr,noise
0,-0.00681345583871007,0.04307052865624428,0.0,0.0,0.043606119056783896,-8.989299004357685,0.0,243,862
1,-0.025891132652759552,0.035087645053863525,0.0,0.0,0.04360611867007548,-36.42357318166456,0.0,243,862
2,0.4088073670864105,0.510600209236145,0.0,0.0,0.654091765011698,38.6821890635161,0.0,220,909
3,0.5178226232528687,0.7017529010772705,0.0,0.0,0.8721223557063812,36.42357160622368,0.0,162,875
4,3.463961124420166,0.8869139552116394,0.0,0.0,3.5757017542635423,75.6384917521142,0.0,202,862
5,-5.690598011016846,2.654517412185669,0.0,0.0,6.279280883555519,-64.99216058650464,0.0,236,678
6,0.05450764670968056,0.21110720932483673,0.0,-0.9658056497573853,0.21803058817227408,14.477512111989377,0.0,281,626
7,-0.26708748936653137,0.1477750539779663,0.0,-0.6036285161972046,0.30524284357591064,-61.04497617774382,0.0,258,721
8,0.05723303183913231,0.29982924461364746,0.0,-0.6036285161972046,0.30524284735123536,10.80692249752409,0.0,258,721
9,-0.253460556268692,0.06489618867635727,0.0,-0.36217713356018066,0.2616367116609444,-75.63848132549572,0.0,264,697
