timestamp,x,y,z,v,com,azi,ele,snr,noise
0,-0.00681345583871007,0.04307052865624428,0.0,0.0,0.043606119056783896,-8.989299004357685,0.0,300,805
1,-0.025891132652759552,0.035087645053863525,0.0,0.0,0.04360611867007548,-36.42357318166456,0.0,300,805
2,-0.9811376333236694,0.3641829490661621,0.0,0.0,1.0465468340759998,-69.63586155678479,0.0,169,840
3,-1.2250593900680542,0.3136647343635559,0.0,0.0,1.2645774293325311,-75.63848951030299,0.0,176,825
4,-0.058595720678567886,1.8741472959518433,0.0,0.0,1.875063077713773,-1.7907846460897747,0.0,151,811
5,-3.270458698272705,1.213943362236023,0.0,0.0,3.4884894415526753,-69.63585804331352,0.0,265,862
6,3.463961124420166,0.8869139552116394,0.0,0.0,3.5757017542635423,75.6384917521142,0.0,225,856
7,-5.690598011016846,2.654517412185669,0.0,0.0,6.279280883555519,-64.99216058650464,0.0,204,760
8,-7.096895694732666,1.8170918226242065,0.0,0.0,7.325827679775358,-75.63849262105057,0.0,239,634
9,1.1719144582748413,7.408130645751953,0.0,0.0,7.5002522065623145,8.989299749873487,0.0,162,610
10,5.859571933746338,4.6817946434021,0.0,0.0,7.500252284405931,51.37516518540284,0.0,162,610
11,0.5178226232528687,0.7017529010772705,0.0,0.12072570621967316,0.8721223557063812,36.42357160622368,0.0,242,741
